# PORT M2 port m2 EXIT CENSUS 2 — exit rules priced on the agreement-selected books (E3-E7 develop; prop constraints enforced in code) (lane=port-m2-exits2; version=PORT-M2-EXITCENSUS2-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# PROP LAW, ENFORCED IN CODE: no exit before 1800 seconds (30 minutes) of hold.  `_check_holds` REFUSES the stage if any priced seat holds less than that with the phase close still open, so a hold shorter than 30 minutes can only be the phase close itself arriving.  Every rule is POSITION MANAGEMENT on an open trade; no microscalp is expressible.
# The $900 wall and the phase-close contract stay in force.  A rule may only move the exit EARLIER than the phase close; the wall always wins if it reaches the position first.
# THE SEAT SET IS HELD FIXED across every rule.  Earlier exits free occupancy, so re-seating could only ADD trades; not counting them is the conservative choice and is declared, not hidden.
# d_* columns are deltas against the PHASE-CLOSE baseline on the SAME book and the SAME seats.  d_usd_per_session_displaced is the same rule's hold-time distribution randomly re-assigned across seats (same timing, no path information); d_minus_displaced is the information the rule actually adds.  A rule whose d_minus_displaced is ~0 is a hold-length artefact.
# capture_of_ceiling = usd_per_session / the ENTRY FORESIGHT ceiling (the per-session one-position DP over every candidate, phase-close contract) -- what perfect ENTRY selection is worth.  capture_of_full_ceiling uses the anchored ORACLE legs, i.e. perfect entries AND perfect exits (clairvoyant; an outer bound nobody can trade).
# TARGETS ON THE TABLE FACE: floor $2000/session/asset (floor_2000); aim $2500-3000 (aim_2500_3000).
# FAMILY 3 (PARTIAL BANK) IS NOT DEPLOYABLE AT ONE CONTRACT -- you cannot sell half a contract.  Its rows are the two-contract-equivalent (each half carries half the gross, the round-trip cost charged once, the second exit's own slippage NOT charged) and are a SIZING QUESTION FOR THE USER, never a drop-in rule.
era	asset	book_tau	family	rule	knob	n_seats	n_sessions	usd_per_trade	usd_per_session	d_usd_per_trade	d_usd_per_session	d_usd_per_session_displaced	d_minus_displaced	win_rate	d_win_rate	wall_stopped_rate	d_wall_stopped_rate	mean_giveback_usd	frac_triggered	hold_min_s	hold_p10_s	hold_p50_s	hold_mean_s	dd_p50	dd_p90	dd_max	frac_sessions_dd_over_1000	d_frac_sessions_dd_over_1000	weekly_pnl_mean	weekly_pnl_p10	losing_week_frac	entry_foresight_ceiling	capture_of_ceiling	full_ceiling	capture_of_full_ceiling	floor_2000	aim_2500_3000	thin_book
E7	ALL	0.90	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	75	72	851.08	886.55	-80.34	-83.68	-162.33	78.65	0.92	0.0	0.0	0.0	392.58	0.36	2857	6457	12375	14252	0.0	0.0	505.0	0.0	0.0	2455.05	632.5	0.0385	3848.47	0.2304	3752.52	0.2363			
E7	ALL	0.90	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	75	72	872.0	908.33	-59.42	-61.9	-142.56	80.66	0.8933	-0.0267	0.0	0.0	376.25	0.1467	2857	7191	13488	16480	0.0	15.75	248.75	0.0	0.0	2515.38	308.12	0.0769	3848.47	0.236	3752.52	0.2421			
E7	ALL	0.90	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	75	72	869.5	905.73	-61.92	-64.5	-138.94	74.44	0.9067	-0.0133	0.0	0.0	367.08	0.2133	2857	7191	13438	15986	0.0	0.0	205.0	0.0	0.0	2508.17	308.12	0.0385	3848.47	0.2353	3752.52	0.2414			
E7	ALL	0.90	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	75	72	921.25	959.64	-10.17	-10.59	-111.1	100.51	0.92	0.0	0.0	0.0	374.5	0.0267	2857	7612	13937	18093	0.0	0.0	505.0	0.0	0.0	2657.45	632.5	0.0385	3848.47	0.2494	3752.52	0.2557			
E7	ALL	0.90	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	75	72	913.08	951.13	-18.34	-19.1	-136.78	117.68	0.9333	0.0133	0.0	0.0	373.33	0.1067	2857	7612	13488	17159	0.0	0.0	505.0	0.0	0.0	2633.89	436.25	0.0	3848.47	0.2471	3752.52	0.2535			
E7	ALL	0.90	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	75	72	611.17	636.63	-320.25	-333.6	-274.64	-58.96	0.9067	-0.0133	0.0	0.0	355.58	0.7067	2383	3628	7387	9097	0.0	0.0	505.0	0.0	0.0	1762.98	601.88	0.0385	3848.47	0.1654	3752.52	0.1697			
E7	ALL	0.90	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	75	72	398.92	415.54	-532.5	-554.69	-441.51	-113.18	0.8133	-0.1067	0.0	0.0	343.42	0.9333	1880	2220	4693	5224	0.0	65.62	505.0	0.0	0.0	1150.72	13.75	0.1154	3848.47	0.108	3752.52	0.1107			
E7	ALL	0.90	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	75	72	715.5	745.31	-215.92	-224.92	-214.4	-10.52	0.8667	-0.0533	0.0	0.0	429.83	0.5867	2857	5191	10126	11298	0.0	101.25	505.0	0.0	0.0	2063.94	438.75	0.0769	3848.47	0.1937	3752.52	0.1986			
E7	ALL	0.90	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	75	72	434.33	452.43	-497.09	-517.8	-427.19	-90.61	0.8133	-0.1067	0.0	0.0	356.33	0.9333	1880	2220	4959	5418	0.0	67.5	505.0	0.0	0.0	1252.88	13.75	0.1154	3848.47	0.1176	3752.52	0.1206			
E7	ALL	0.90	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	75	72	758.0	789.58	-173.42	-180.65	-208.78	28.13	0.9067	-0.0133	0.0	0.0	343.83	0.5733	2683	3957	9759	11292	0.0	0.0	505.0	0.0	0.0	2186.54	807.5	0.0385	3848.47	0.2052	3752.52	0.2104			
E7	ALL	0.90	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	75	72	442.92	461.37	-488.5	-508.86	-406.23	-102.63	0.8133	-0.1067	0.0	0.0	347.17	0.9333	1880	2220	4951	5396	0.0	65.62	505.0	0.0	0.0	1277.64	13.75	0.1154	3848.47	0.1199	3752.52	0.1229			
E7	ALL	0.90	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	75	72	789.0	821.88	-142.42	-148.35	-186.44	38.09	0.88	-0.04	0.0	0.0	421.83	0.5067	2857	5555	11002	12835	0.0	100.0	505.0	0.0	0.0	2275.96	521.25	0.0385	3848.47	0.2136	3752.52	0.219			
E7	ALL	0.90	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	75	72	438.58	456.86	-492.84	-513.37	-417.25	-96.12	0.8133	-0.1067	0.0	0.0	359.0	0.9333	1880	2220	4959	5480	0.0	67.5	505.0	0.0	0.0	1265.14	13.75	0.1154	3848.47	0.1187	3752.52	0.1217			
E7	ALL	0.90	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	75	72	913.08	951.13	-18.34	-19.1	-101.65	82.55	0.9333	0.0133	0.0	0.0	373.33	0.1067	2857	7612	13488	17159	0.0	0.0	505.0	0.0	0.0	2633.89	436.25	0.0	3848.47	0.2471	3752.52	0.2535			
E7	ALL	0.90	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	75	72	779.33	811.81	-152.09	-158.42	-174.43	16.01	0.8933	-0.0267	0.0	0.0	414.42	0.5867	2857	5555	10800	11695	0.0	49.5	505.0	0.0	0.0	2248.08	438.75	0.0	3848.47	0.2109	3752.52	0.2163			
E7	ALL	0.90	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	75	72	430.75	448.7	-500.67	-521.53	-421.02	-100.51	0.8133	-0.1067	0.0	0.0	357.75	0.9333	1880	2220	4959	5266	0.0	67.5	505.0	0.0	0.0	1242.55	13.75	0.1154	3848.47	0.1166	3752.52	0.1196			
E7	ALL	0.90	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	75	72	439.92	458.25	-491.5	-511.98	-423.95	-88.03	0.8133	-0.1067	0.0	0.0	357.67	0.9333	1800	2220	4959	5479	0.0	67.5	455.0	0.0	0.0	1268.99	13.75	0.1154	3848.47	0.1191	3752.52	0.1221			
E7	ALL	0.90	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	75	72	829.96	864.54	-101.46	-105.69	-113.21	7.52	0.92	0.0	0.0	0.0	474.88	0.68	2857	7612	14264	18391	0.0	0.0	505.0	0.0	0.0	2394.11	729.38	0.0385	3848.47	0.2246	3752.52	0.2304			
E7	ALL	0.90	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	75	72	878.42	915.02	-53.0	-55.21	-125.08	69.87	0.92	0.0	0.0	0.0	426.42	0.48	2857	7612	14264	18391	0.0	0.0	505.0	0.0	0.0	2533.89	876.25	0.0385	3848.47	0.2378	3752.52	0.2438			
E7	SI	0.90	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	24	24	1093.96	1093.96	0.0	0.0	0.0	0.0	0.9583	0.0	0.0	0.0	349.48	0.0	3335	7723	13477	16579	0.0	0.0	130.0	0.0	0.0	1544.41	252.5	0.0588	4242.29	0.2579	4542.19	0.2408			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	24	24	912.19	912.19	-181.77	-181.77	-311.2	129.43	0.8333	-0.125	0.0	0.0	378.12	0.125	1800	2633	12204	13990	0.0	191.25	405.0	0.0	0.0	1287.79	-50.5	0.1176	4242.29	0.215	4542.19	0.2008			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	24	24	936.15	936.15	-157.81	-157.81	-195.84	38.02	0.875	-0.0833	0.0	0.0	392.19	0.0833	1800	4618	12863	15015	0.0	91.0	405.0	0.0	0.0	1321.62	27.5	0.1176	4242.29	0.2207	4542.19	0.2061			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	24	24	1093.96	1093.96	0.0	0.0	-153.84	153.84	0.9583	0.0	0.0	0.0	349.48	0.0	3335	7723	13477	16579	0.0	0.0	130.0	0.0	0.0	1544.41	252.5	0.0588	4242.29	0.2579	4542.19	0.2408			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	24	24	225.73	225.73	-868.23	-868.23	-788.41	-79.82	0.875	-0.0833	0.0	0.0	279.69	1.0	1800	1814	2590	2781	0.0	56.0	405.0	0.0	0.0	318.68	-15.5	0.1176	4242.29	0.0532	4542.19	0.0497			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	24	24	312.19	312.19	-781.77	-781.77	-583.66	-198.11	0.8333	-0.125	0.0	0.0	388.54	0.875	1880	2104	3734	5002	0.0	48.75	505.0	0.0	0.0	440.74	-7.0	0.1176	4242.29	0.0736	4542.19	0.0687			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	24	24	562.71	562.71	-531.25	-531.25	-397.59	-133.66	0.9167	-0.0416	0.0	0.0	393.23	0.4583	2741	3394	8826	9204	0.0	0.0	430.0	0.0	0.0	794.41	112.5	0.0588	4242.29	0.1326	4542.19	0.1239			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	24	24	976.25	976.25	-117.71	-117.71	-225.46	107.75	0.9167	-0.0416	0.0	0.0	399.48	0.0417	3335	7723	12863	15557	0.0	0.0	292.5	0.0	0.0	1378.24	252.5	0.0588	4242.29	0.2301	4542.19	0.2149			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	24	24	936.15	936.15	-157.81	-157.81	-248.76	90.95	0.875	-0.0833	0.0	0.0	392.19	0.0833	1800	4618	12863	15015	0.0	91.0	405.0	0.0	0.0	1321.62	27.5	0.1176	4242.29	0.2207	4542.19	0.2061			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	24	24	1093.96	1093.96	0.0	0.0	-236.33	236.33	0.9583	0.0	0.0	0.0	349.48	0.0	3335	7723	13477	16579	0.0	0.0	130.0	0.0	0.0	1544.41	252.5	0.0588	4242.29	0.2579	4542.19	0.2408			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	24	24	312.19	312.19	-781.77	-781.77	-597.72	-184.05	0.8333	-0.125	0.0	0.0	388.54	0.875	1880	2104	3734	5002	0.0	48.75	505.0	0.0	0.0	440.74	-7.0	0.1176	4242.29	0.0736	4542.19	0.0687			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	24	24	316.35	316.35	-777.61	-777.61	-605.73	-171.88	0.8333	-0.125	0.0	0.0	384.38	0.875	1800	2104	3734	4998	0.0	48.75	405.0	0.0	0.0	446.62	-7.0	0.1176	4242.29	0.0746	4542.19	0.0696			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	24	24	316.35	316.35	-777.61	-777.61	-594.86	-182.75	0.8333	-0.125	0.0	0.0	384.38	0.875	1800	2104	3734	4998	0.0	48.75	405.0	0.0	0.0	446.62	-7.0	0.1176	4242.29	0.0746	4542.19	0.0696			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	24	24	316.35	316.35	-777.61	-777.61	-582.49	-195.12	0.8333	-0.125	0.0	0.0	384.38	0.875	1800	2104	3734	4998	0.0	48.75	405.0	0.0	0.0	446.62	-7.0	0.1176	4242.29	0.0746	4542.19	0.0696			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	24	24	931.98	931.98	-161.98	-161.98	-223.57	61.59	0.875	-0.0833	0.0	0.0	396.35	0.0833	1880	4618	12863	15018	0.0	91.0	505.0	0.0	0.0	1315.74	27.5	0.1176	4242.29	0.2197	4542.19	0.2052			THIN(<30 SEATS)
E7	SI	0.90	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	24	24	1093.96	1093.96	0.0	0.0	-198.24	198.24	0.9583	0.0	0.0	0.0	349.48	0.0	3335	7723	13477	16579	0.0	0.0	130.0	0.0	0.0	1544.41	252.5	0.0588	4242.29	0.2579	4542.19	0.2408			THIN(<30 SEATS)
E7	SI	0.90	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	24	24	595.52	595.52	-498.44	-498.44	-416.41	-82.03	0.9583	0.0	0.0	0.0	380.21	0.6667	2683	3394	7325	7357	0.0	0.0	130.0	0.0	0.0	840.74	117.5	0.0588	4242.29	0.1404	4542.19	0.1311			THIN(<30 SEATS)
E7	SI	0.90	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	24	24	841.88	841.88	-252.08	-252.08	-331.38	79.3	0.875	-0.0833	0.0	0.0	445.83	0.5417	3213	4492	9488	10401	0.0	47.25	255.0	0.0	0.0	1188.53	52.5	0.1176	4242.29	0.1984	4542.19	0.1853			THIN(<30 SEATS)
E7	SI	0.90	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	24	24	695.52	695.52	-398.44	-398.44	-328.58	-69.86	0.9583	0.0	0.0	0.0	374.48	0.5417	2683	3658	8578	9096	0.0	0.0	130.0	0.0	0.0	981.91	275.0	0.0588	4242.29	0.1639	4542.19	0.1531			THIN(<30 SEATS)
E7	SI	0.90	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	24	24	918.96	918.96	-175.0	-175.0	-231.38	56.38	0.9167	-0.0416	0.0	0.0	415.1	0.4583	3335	6851	10333	11556	0.0	0.0	255.0	0.0	0.0	1297.35	275.0	0.0588	4242.29	0.2166	4542.19	0.2023			THIN(<30 SEATS)
E7	SI	0.90	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	24	24	809.06	809.06	-284.9	-284.9	-304.95	20.05	0.9583	0.0	0.0	0.0	336.98	0.4583	3335	4914	9684	10378	0.0	0.0	130.0	0.0	0.0	1142.21	372.5	0.0588	4242.29	0.1907	4542.19	0.1781			THIN(<30 SEATS)
E7	SI	0.90	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	24	24	999.17	999.17	-94.79	-94.79	-212.37	117.58	0.9583	0.0	0.0	0.0	371.35	0.4167	3335	7590	11314	12390	0.0	0.0	130.0	0.0	0.0	1410.59	275.0	0.0588	4242.29	0.2355	4542.19	0.22			THIN(<30 SEATS)
E7	SI	0.90	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	24	24	1075.21	1075.21	-18.75	-18.75	-233.34	214.59	0.9167	-0.0416	0.0	0.0	326.56	0.0833	3335	7166	13477	16280	0.0	0.0	205.0	0.0	0.0	1517.94	62.5	0.1176	4242.29	0.2535	4542.19	0.2367			THIN(<30 SEATS)
E7	SI	0.90	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	24	24	1076.25	1076.25	-17.71	-17.71	-219.73	202.02	0.9167	-0.0416	0.0	0.0	325.52	0.125	3335	7166	12818	16030	0.0	0.0	205.0	0.0	0.0	1519.41	62.5	0.1176	4242.29	0.2537	4542.19	0.2369			THIN(<30 SEATS)
E7	SI	0.90	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	24	24	1093.96	1093.96	0.0	0.0	-137.24	137.24	0.9583	0.0	0.0	0.0	349.48	0.0	3335	7723	13477	16579	0.0	0.0	130.0	0.0	0.0	1544.41	252.5	0.0588	4242.29	0.2579	4542.19	0.2408			THIN(<30 SEATS)
E7	SI	0.90	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	24	24	1095.52	1095.52	1.56	1.56	-240.17	241.73	0.9583	0.0	0.0	0.0	347.92	0.0417	3335	7723	13130	16479	0.0	0.0	130.0	0.0	0.0	1546.62	252.5	0.0588	4242.29	0.2582	4542.19	0.2412			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	24	24	595.52	595.52	-498.44	-498.44	-436.26	-62.18	0.9583	0.0	0.0	0.0	380.21	0.6667	2683	3394	7325	7357	0.0	0.0	130.0	0.0	0.0	840.74	117.5	0.0588	4242.29	0.1404	4542.19	0.1311			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	24	24	300.21	300.21	-793.75	-793.75	-573.7	-220.05	0.8333	-0.125	0.0	0.0	377.08	0.875	1880	2104	3734	4729	0.0	48.75	505.0	0.0	0.0	423.82	-7.0	0.1176	4242.29	0.0708	4542.19	0.0661			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	24	24	841.88	841.88	-252.08	-252.08	-319.73	67.65	0.875	-0.0833	0.0	0.0	445.83	0.5417	3213	4492	9488	10401	0.0	47.25	255.0	0.0	0.0	1188.53	52.5	0.1176	4242.29	0.1984	4542.19	0.1853			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	24	24	316.35	316.35	-777.61	-777.61	-603.06	-174.55	0.8333	-0.125	0.0	0.0	384.38	0.875	1880	2104	3734	4972	0.0	48.75	505.0	0.0	0.0	446.62	-7.0	0.1176	4242.29	0.0746	4542.19	0.0696			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	24	24	695.52	695.52	-398.44	-398.44	-356.58	-41.86	0.9583	0.0	0.0	0.0	374.48	0.5417	2683	3658	8578	9096	0.0	0.0	130.0	0.0	0.0	981.91	275.0	0.0588	4242.29	0.1639	4542.19	0.1531			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	24	24	296.04	296.04	-797.92	-797.92	-612.76	-185.16	0.8333	-0.125	0.0	0.0	381.25	0.875	1880	2104	3734	4742	0.0	48.75	505.0	0.0	0.0	417.94	-7.0	0.1176	4242.29	0.0698	4542.19	0.0652			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	24	24	918.96	918.96	-175.0	-175.0	-222.27	47.27	0.9167	-0.0416	0.0	0.0	415.1	0.4583	3335	6851	10333	11556	0.0	0.0	255.0	0.0	0.0	1297.35	275.0	0.0588	4242.29	0.2166	4542.19	0.2023			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	24	24	316.35	316.35	-777.61	-777.61	-595.31	-182.3	0.8333	-0.125	0.0	0.0	384.38	0.875	1880	2104	3734	4972	0.0	48.75	505.0	0.0	0.0	446.62	-7.0	0.1176	4242.29	0.0746	4542.19	0.0696			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	24	24	1095.52	1095.52	1.56	1.56	-203.52	205.08	0.9583	0.0	0.0	0.0	347.92	0.0417	3335	7723	13130	16479	0.0	0.0	130.0	0.0	0.0	1546.62	252.5	0.0588	4242.29	0.2582	4542.19	0.2412			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	24	24	920.52	920.52	-173.44	-173.44	-269.21	95.77	0.9167	-0.0416	0.0	0.0	413.54	0.5	3335	6851	10333	11456	0.0	0.0	255.0	0.0	0.0	1299.56	275.0	0.0588	4242.29	0.217	4542.19	0.2027			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	24	24	320.0	320.0	-773.96	-773.96	-599.35	-174.61	0.8333	-0.125	0.0	0.0	380.73	0.875	1880	2104	3734	4907	0.0	48.75	505.0	0.0	0.0	451.76	-7.0	0.1176	4242.29	0.0754	4542.19	0.0705			THIN(<30 SEATS)
E7	SI	0.90	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	24	24	320.52	320.52	-773.44	-773.44	-587.37	-186.07	0.8333	-0.125	0.0	0.0	380.21	0.875	1800	2104	3734	4969	0.0	48.75	405.0	0.0	0.0	452.5	-7.0	0.1176	4242.29	0.0756	4542.19	0.0706			THIN(<30 SEATS)
E7	SI	0.90	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	24	24	914.27	914.27	-179.69	-179.69	-198.31	18.62	0.9583	0.0	0.0	0.0	529.17	0.7083	3335	7723	13477	16579	0.0	0.0	130.0	0.0	0.0	1290.74	372.5	0.0588	4242.29	0.2155	4542.19	0.2013			THIN(<30 SEATS)
E7	SI	0.90	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	24	24	1007.5	1007.5	-86.46	-86.46	-187.11	100.65	0.9583	0.0	0.0	0.0	435.94	0.625	3335	7723	13477	16579	0.0	0.0	130.0	0.0	0.0	1422.35	372.5	0.0588	4242.29	0.2375	4542.19	0.2218			THIN(<30 SEATS)
E7	HG	0.90	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	24	23	641.09	668.97	0.0	0.0	0.0	0.0	0.9167	0.0	0.0	0.0	320.05	0.0	4407	10534	14176	19538	0.0	0.0	248.75	0.0	0.0	961.64	123.75	0.0625	2540.22	0.2634	1766.58	0.3787			THIN(<30 SEATS)
E7	HG	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	24	23	590.31	615.98	-50.78	-52.99	-63.83	10.84	0.8333	-0.0834	0.0	0.0	329.43	0.1667	2349	3922	14176	18398	0.0	167.5	261.25	0.0	0.0	885.47	-214.38	0.1875	2540.22	0.2425	1766.58	0.3487			THIN(<30 SEATS)
E7	HG	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	24	23	633.02	660.54	-8.07	-8.43	-39.13	30.7	0.9167	0.0	0.0	0.0	321.88	0.0833	2351	10391	14176	19084	0.0	0.0	323.75	0.0	0.0	949.53	64.38	0.125	2540.22	0.26	1766.58	0.3739			THIN(<30 SEATS)
E7	HG	0.90	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	24	23	641.09	668.97	0.0	0.0	-33.12	33.12	0.9167	0.0	0.0	0.0	320.05	0.0	4407	10534	14176	19538	0.0	0.0	248.75	0.0	0.0	961.64	123.75	0.0625	2540.22	0.2634	1766.58	0.3787			THIN(<30 SEATS)
E7	HG	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	24	23	309.32	322.77	-331.77	-346.2	-389.88	43.68	0.8333	-0.0834	0.0	0.0	127.08	1.0	1800	1800	2288	2945	0.0	5.0	111.25	0.0	0.0	463.98	-11.25	0.25	2540.22	0.1271	1766.58	0.1827			THIN(<30 SEATS)
E7	HG	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	24	23	365.57	381.47	-275.52	-287.5	-262.3	-25.2	0.8333	-0.0834	0.0	0.0	238.54	1.0	2024	2136	4826	5575	0.0	46.25	80.0	0.0	0.0	548.36	-61.25	0.1875	2540.22	0.1502	1766.58	0.2159			THIN(<30 SEATS)
E7	HG	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	24	23	400.21	417.61	-240.88	-251.36	-200.41	-50.95	0.7917	-0.125	0.0	0.0	306.25	0.875	2195	2897	6643	9061	0.0	72.5	186.25	0.0	0.0	600.31	-70.62	0.25	2540.22	0.1644	1766.58	0.2364			THIN(<30 SEATS)
E7	HG	0.90	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	24	23	620.78	647.77	-20.31	-21.2	-31.01	9.81	0.9167	0.0	0.0	0.0	334.11	0.0833	2353	10391	14176	18201	0.0	0.0	417.5	0.0	0.0	931.17	123.75	0.0625	2540.22	0.255	1766.58	0.3667			THIN(<30 SEATS)
